Date,Year,Month,Day,Hour,avg_temp_f,avg_rel_hum
2018-08-31,2018,8,31,700,69.944,95.4
2018-08-31,2018,8,31,800,70.916,94.3
2018-08-31,2018,8,31,900,71.24,94.5
2018-08-31,2018,8,31,1000,72.014,93.4
2018-08-31,2018,8,31,1100,73.994,88.6
2018-08-31,2018,8,31,1200,74.912,87.1
2018-08-31,2018,8,31,1300,74.39,90.4
2018-08-31,2018,8,31,1400,76.046,83.2
2018-08-31,2018,8,31,1500,78.44,77.18
2018-08-31,2018,8,31,1600,78.584,74.69
2018-08-31,2018,8,31,1700,78.26,77.19
2018-08-31,2018,8,31,1800,78.656,75.66
2018-08-31,2018,8,31,1900,77.18,80.5
2018-08-31,2018,8,31,2000,73.994,90.3
2018-08-31,2018,8,31,2100,72.05,94.3
2018-08-31,2018,8,31,2200,70.628,95.3
2018-08-31,2018,8,31,2300,70.178,96.4
2018-08-31,2018,8,31,2400,69.098,97.1
2018-09-01,2018,9,1,100,66.56,87.5
2018-09-01,2018,9,1,200,63.644,82.1
2018-09-01,2018,9,1,300,60.89,83.7
2018-09-01,2018,9,1,400,59.72,81.4
2018-09-01,2018,9,1,500,56.39,87.9
2018-09-01,2018,9,1,600,55.022,88.4
2018-09-01,2018,9,1,700,55.508,86.1
2018-09-01,2018,9,1,800,58.568,80.6
2018-09-01,2018,9,1,900,63.122,70.22
2018-09-01,2018,9,1,1000,67.316,63.08
2018-09-01,2018,9,1,1100,70.502,57.21
2018-09-01,2018,9,1,1200,73.688,46.27
2018-09-01,2018,9,1,1300,75.848,35.83
2018-09-01,2018,9,1,1400,76.91,32.28
2018-09-01,2018,9,1,1500,78.188,30.48
2018-09-01,2018,9,1,1600,79.124,30.14
2018-09-01,2018,9,1,1700,79.034,27.75
2018-09-01,2018,9,1,1800,77.864,32.49
2018-09-01,2018,9,1,1900,75.272,34.25
2018-09-01,2018,9,1,2000,72.698,43.23
2018-09-01,2018,9,1,2100,71.852,47
2018-09-01,2018,9,1,2200,69.44,51.92
2018-09-01,2018,9,1,2300,70.088,47.66
2018-09-01,2018,9,1,2400,68.522,54.22
2018-09-02,2018,9,2,100,67.136,62.09
2018-09-02,2018,9,2,200,63.284,75.61
2018-09-02,2018,9,2,300,63.212,78.09
2018-09-02,2018,9,2,400,59.612,96.8
2018-09-02,2018,9,2,500,60.44,97.1
2018-09-02,2018,9,2,600,59.612,98.5
2018-09-02,2018,9,2,700,59.864,97.9
2018-09-02,2018,9,2,800,61.07,96.1
2018-09-02,2018,9,2,900,64.706,88.1
2018-09-02,2018,9,2,1000,65.84,79.38
2018-09-02,2018,9,2,1100,66.362,71.02
2018-09-02,2018,9,2,1200,68.918,63.46
2018-09-02,2018,9,2,1300,71.204,59.16
2018-09-02,2018,9,2,1400,72.428,53.74
2018-09-02,2018,9,2,1500,73.238,48.33
2018-09-02,2018,9,2,1600,73.382,42.79
2018-09-02,2018,9,2,1700,73.454,40.38
2018-09-02,2018,9,2,1800,72.644,40.66
2018-09-02,2018,9,2,1900,70.016,48.92
2018-09-02,2018,9,2,2000,65.174,62.9
2018-09-02,2018,9,2,2100,61.556,72.59
2018-09-02,2018,9,2,2200,60.422,73.02
2018-09-02,2018,9,2,2300,57.704,81.6
2018-09-02,2018,9,2,2400,55.85,86.3
2018-09-03,2018,9,3,100,57.002,85.5
2018-09-03,2018,9,3,200,55.634,88.8
2018-09-03,2018,9,3,300,53.582,93.2
2018-09-03,2018,9,3,400,52.646,93.1
2018-09-03,2018,9,3,500,52.358,92
2018-09-03,2018,9,3,600,54.932,82.8
2018-09-03,2018,9,3,700,57.794,74.04
2018-09-03,2018,9,3,800,61.502,65.08
2018-09-03,2018,9,3,900,66.092,57.97
2018-09-03,2018,9,3,1000,69.548,53.64
2018-09-03,2018,9,3,1100,72.896,49.8
2018-09-03,2018,9,3,1200,74.732,51.14
2018-09-03,2018,9,3,1300,76.352,53.56
2018-09-03,2018,9,3,1400,76.982,56.49
2018-09-03,2018,9,3,1500,78.26,59.25
2018-09-03,2018,9,3,1600,78.998,60.95
2018-09-03,2018,9,3,1700,79.034,63.91
2018-09-03,2018,9,3,1800,78.026,67.52
2018-09-03,2018,9,3,1900,76.514,71.19
2018-09-03,2018,9,3,2000,75.038,74.58
2018-09-03,2018,9,3,2100,73.922,81
2018-09-03,2018,9,3,2200,72.59,85.9
2018-09-03,2018,9,3,2300,71.69,89
2018-09-03,2018,9,3,2400,70.916,91
2018-09-04,2018,9,4,100,70.664,91.9
2018-09-04,2018,9,4,200,70.736,92.7
2018-09-04,2018,9,4,300,70.79,93.4
2018-09-04,2018,9,4,400,70.826,94.1
2018-09-04,2018,9,4,500,70.808,94.7
2018-09-04,2018,9,4,600,70.466,95.9
2018-09-04,2018,9,4,700,69.926,97
2018-09-04,2018,9,4,800,70.214,95.8
2018-09-04,2018,9,4,900,71.942,91.7
2018-09-04,2018,9,4,1000,71.222,92.7
2018-09-04,2018,9,4,1100,74.156,78.78
2018-09-04,2018,9,4,1200,76.244,72.79
2018-09-04,2018,9,4,1300,75.722,72.91
2018-09-04,2018,9,4,1400,75.092,70.67
2018-09-04,2018,9,4,1500,75.758,67.32
2018-09-04,2018,9,4,1600,76.388,62.23
2018-09-04,2018,9,4,1700,76.424,43.48
2018-09-04,2018,9,4,1800,74.624,40.74
2018-09-04,2018,9,4,1900,71.006,47.62
2018-09-04,2018,9,4,2000,68.108,52.99
2018-09-04,2018,9,4,2100,66.308,57.52
2018-09-04,2018,9,4,2200,64.022,62.84
2018-09-04,2018,9,4,2300,61.34,71.22
2018-09-04,2018,9,4,2400,58.388,80.4
2018-09-05,2018,9,5,100,57.686,81.7
2018-09-05,2018,9,5,200,56.57,84
2018-09-05,2018,9,5,300,55.13,86.4
2018-09-05,2018,9,5,400,54.23,87.9
2018-09-05,2018,9,5,500,53.798,88.9
2018-09-05,2018,9,5,600,52.07,90.6
2018-09-05,2018,9,5,700,51.26,89.8
2018-09-05,2018,9,5,800,53.546,84.4
2018-09-05,2018,9,5,900,57.344,76.71
2018-09-05,2018,9,5,1000,60.584,66.68
2018-09-05,2018,9,5,1100,62.888,60.26
2018-09-05,2018,9,5,1200,64.472,57.48
2018-09-05,2018,9,5,1300,66.038,52.43
2018-09-05,2018,9,5,1400,67.568,45.28
2018-09-05,2018,9,5,1500,68.558,40.68
2018-09-05,2018,9,5,1600,69.26,38.04
2018-09-05,2018,9,5,1700,69.44,36.54
2018-09-05,2018,9,5,1800,68.936,36.4
2018-09-05,2018,9,5,1900,67.154,37.81
2018-09-05,2018,9,5,2000,63.284,47.64
2018-09-05,2018,9,5,2100,62.6,50.21
2018-09-05,2018,9,5,2200,58.604,61.47
2018-09-05,2018,9,5,2300,56.084,69.11
2018-09-05,2018,9,5,2400,54.284,73.76
2018-09-06,2018,9,6,100,50.918,82.9
2018-09-06,2018,9,6,200,49.244,86.8
2018-09-06,2018,9,6,300,49.352,86
2018-09-06,2018,9,6,400,51.368,85.5
2018-09-06,2018,9,6,500,54.14,81
2018-09-06,2018,9,6,600,54.896,79.84
2018-09-06,2018,9,6,700,55.742,73.61
2018-09-06,2018,9,6,800,56.912,69.48
2018-09-06,2018,9,6,900,59.81,63.33
2018-09-06,2018,9,6,1000,62.15,59.77
2018-09-06,2018,9,6,1100,64.814,54.05
2018-09-06,2018,9,6,1200,68.234,43.84
2018-09-06,2018,9,6,1300,69.656,37.35
2018-09-06,2018,9,6,1400,71.528,35.07
2018-09-06,2018,9,6,1500,72.5,33.8
2018-09-06,2018,9,6,1600,72.392,32.99
2018-09-06,2018,9,6,1700,72.554,33.84
2018-09-06,2018,9,6,1800,71.51,35.45
2018-09-06,2018,9,6,1900,69.872,38.78
2018-09-06,2018,9,6,2000,67.154,44.57
2018-09-06,2018,9,6,2100,63.932,55.29
2018-09-06,2018,9,6,2200,63.68,55.62
2018-09-06,2018,9,6,2300,62.906,58.09
2018-09-06,2018,9,6,2400,63.194,56.28
2018-09-07,2018,9,7,100,62.816,55.85
2018-09-07,2018,9,7,200,61.754,57.16
2018-09-07,2018,9,7,300,60.224,62.06
2018-09-07,2018,9,7,400,59.36,67.53
2018-09-07,2018,9,7,500,60.476,62.84
2018-09-07,2018,9,7,600,59.882,65.94
2018-09-07,2018,9,7,700,58.118,75.32
2018-09-07,2018,9,7,800,58.172,82.5
2018-09-07,2018,9,7,900,61.718,70.14
2018-09-07,2018,9,7,1000,65.894,54.87
2018-09-07,2018,9,7,1100,69.836,46.91
2018-09-07,2018,9,7,1200,71.996,43.39
2018-09-07,2018,9,7,1300,73.598,38.33
2018-09-07,2018,9,7,1400,74.858,36.65
2018-09-07,2018,9,7,1500,75.578,33.35
2018-09-07,2018,9,7,1600,75.506,33.47
2018-09-07,2018,9,7,1700,75.614,35.69
2018-09-07,2018,9,7,1800,74.336,38.53
2018-09-07,2018,9,7,1900,72.842,40.17
2018-09-07,2018,9,7,2000,70.952,42.26
2018-09-07,2018,9,7,2100,69.152,47.13
2018-09-07,2018,9,7,2200,66.11,55.09
2018-09-07,2018,9,7,2300,65.048,58.17
2018-09-07,2018,9,7,2400,63.662,61.4
2018-09-08,2018,9,8,100,62.168,66.83
2018-09-08,2018,9,8,200,60.8,70.22
2018-09-08,2018,9,8,300,58.838,75.36
2018-09-08,2018,9,8,400,57.056,79.39
2018-09-08,2018,9,8,500,56.858,79.04
2018-09-08,2018,9,8,600,56.336,80.5
2018-09-08,2018,9,8,700,55.706,83.8
2018-09-08,2018,9,8,800,58.028,80.2
2018-09-08,2018,9,8,900,62.096,70.02
2018-09-08,2018,9,8,1000,65.696,62.03
2018-09-08,2018,9,8,1100,68,52.26
2018-09-08,2018,9,8,1200,70.178,44.69
2018-09-08,2018,9,8,1300,72.482,38.05
2018-09-08,2018,9,8,1400,74.192,30.14
2018-09-08,2018,9,8,1500,74.714,31.91
2018-09-08,2018,9,8,1600,74.948,31.43
2018-09-08,2018,9,8,1700,74.066,33.71
2018-09-08,2018,9,8,1800,72.446,38.68
2018-09-08,2018,9,8,1900,70.016,43.47
2018-09-08,2018,9,8,2000,67.838,49.85
2018-09-08,2018,9,8,2100,65.984,52.57
2018-09-08,2018,9,8,2200,63.5,58.32
2018-09-08,2018,9,8,2300,63.032,56.35
2018-09-08,2018,9,8,2400,62.204,56.58
2018-09-09,2018,9,9,100,60.656,60.21
2018-09-09,2018,9,9,200,59.414,62.04
2018-09-09,2018,9,9,300,59.162,62.1
2018-09-09,2018,9,9,400,58.55,65.27
2018-09-09,2018,9,9,500,57.704,69.93
2018-09-09,2018,9,9,600,57.164,72.88
2018-09-09,2018,9,9,700,56.966,75.34
2018-09-09,2018,9,9,800,58.388,73.85
2018-09-09,2018,9,9,900,62.24,67.25
2018-09-09,2018,9,9,1000,65.876,62.2
2018-09-09,2018,9,9,1100,69.386,58.83
2018-09-09,2018,9,9,1200,72.572,54.94
2018-09-09,2018,9,9,1300,73.742,52.84
2018-09-09,2018,9,9,1400,74.462,52.61
2018-09-09,2018,9,9,1500,74.588,52.74
2018-09-09,2018,9,9,1600,75.092,52.31
2018-09-09,2018,9,9,1700,74.39,53.53
2018-09-09,2018,9,9,1800,73.274,55.42
2018-09-09,2018,9,9,1900,71.636,54.57
2018-09-09,2018,9,9,2000,70.538,51.96
2018-09-09,2018,9,9,2100,68.702,60.31
2018-09-09,2018,9,9,2200,64.922,74.04
2018-09-09,2018,9,9,2300,64.364,77.25
2018-09-09,2018,9,9,2400,64.436,75.3
2018-09-10,2018,9,10,100,63.968,75.97
2018-09-10,2018,9,10,200,62.816,80.1
2018-09-10,2018,9,10,300,62.078,83
2018-09-10,2018,9,10,400,61.286,86.7
2018-09-10,2018,9,10,500,60.746,88.3
2018-09-10,2018,9,10,600,60.818,87.8
2018-09-10,2018,9,10,700,60.656,87.9
2018-09-10,2018,9,10,800,62.204,84.8
2018-09-10,2018,9,10,900,64.238,82.1
2018-09-10,2018,9,10,1000,67.874,78.97
2018-09-10,2018,9,10,1100,70.862,73.39
2018-09-10,2018,9,10,1200,73.922,65.65
2018-09-10,2018,9,10,1300,75.974,56.39
2018-09-10,2018,9,10,1400,77.63,49.61
2018-09-10,2018,9,10,1500,79.034,42.42
2018-09-10,2018,9,10,1600,79.862,38.08
2018-09-10,2018,9,10,1700,79.898,36.66
2018-09-10,2018,9,10,1800,79.088,37.82
2018-09-10,2018,9,10,1900,76.532,43.91
2018-09-10,2018,9,10,2000,73.742,48.76
2018-09-10,2018,9,10,2100,70.556,52.9
2018-09-10,2018,9,10,2200,69.296,68.24
2018-09-10,2018,9,10,2300,68.108,79.06
2018-09-10,2018,9,10,2400,67.586,82.3
2018-09-11,2018,9,11,100,67.838,82.8
2018-09-11,2018,9,11,200,66.488,86.7
2018-09-11,2018,9,11,300,64.94,89.8
2018-09-11,2018,9,11,400,64.832,90.1
2018-09-11,2018,9,11,500,64.526,90.9
2018-09-11,2018,9,11,600,64.544,90
2018-09-11,2018,9,11,700,64.688,88.5
2018-09-11,2018,9,11,800,66.2,83.5
2018-09-11,2018,9,11,900,68.648,77
2018-09-11,2018,9,11,1000,72.248,69.6
2018-09-11,2018,9,11,1100,75.092,65.46
2018-09-11,2018,9,11,1200,79.286,59.1
2018-09-11,2018,9,11,1300,82.22,54.74
2018-09-11,2018,9,11,1400,83.768,52.35
2018-09-11,2018,9,11,1500,86.072,49.38
2018-09-11,2018,9,11,1600,86.882,47.3
2018-09-11,2018,9,11,1700,85.46,48.05
2018-09-11,2018,9,11,1800,83.48,49.93
2018-09-11,2018,9,11,1900,81.194,55.4
2018-09-11,2018,9,11,2000,76.766,65.67
2018-09-11,2018,9,11,2100,74.318,70.68
2018-09-11,2018,9,11,2200,73.238,69.09
2018-09-11,2018,9,11,2300,70.178,59.79
2018-09-11,2018,9,11,2400,65.21,67.04
2018-09-12,2018,9,12,100,60.728,74.52
2018-09-12,2018,9,12,200,58.712,75.88
2018-09-12,2018,9,12,300,57.038,78.26
2018-09-12,2018,9,12,400,55.4,82.7
2018-09-12,2018,9,12,500,53.294,87.4
2018-09-12,2018,9,12,600,53.042,88.4
2018-09-12,2018,9,12,700,53.06,87.6
2018-09-12,2018,9,12,800,53.978,86.4
2018-09-12,2018,9,12,900,56.912,80.5
2018-09-12,2018,9,12,1000,60.494,74.54
2018-09-12,2018,9,12,1100,64.436,68.8
2018-09-12,2018,9,12,1200,68.792,65.46
2018-09-12,2018,9,12,1300,72.554,68.75
2018-09-12,2018,9,12,1400,75.74,66.41
2018-09-12,2018,9,12,1500,78.89,63.27
2018-09-12,2018,9,12,1600,82.13,57.63
2018-09-12,2018,9,12,1700,85.334,49.14
2018-09-12,2018,9,12,1800,84.74,46.45
2018-09-12,2018,9,12,1900,81.932,49.13
2018-09-12,2018,9,12,2000,79.196,51.71
2018-09-12,2018,9,12,2100,76.136,57.68
2018-09-12,2018,9,12,2200,74.48,60.77
2018-09-12,2018,9,12,2300,73.202,62.15
2018-09-12,2018,9,12,2400,72.572,63.58
2018-09-13,2018,9,13,100,71.618,66.2
2018-09-13,2018,9,13,200,70.34,69.44
2018-09-13,2018,9,13,300,69.242,72.42
2018-09-13,2018,9,13,400,68.648,74.41
2018-09-13,2018,9,13,500,68.126,76.33
2018-09-13,2018,9,13,600,66.884,79.79
2018-09-13,2018,9,13,700,66.452,81.5
2018-09-13,2018,9,13,800,67.784,80.1
2018-09-13,2018,9,13,900,70.556,76.57
2018-09-13,2018,9,13,1000,71.474,76.15
2018-09-13,2018,9,13,1100,72.554,75.41
2018-09-13,2018,9,13,1200,73.31,74.91
2018-09-13,2018,9,13,1300,73.742,75.37
2018-09-13,2018,9,13,1400,73.778,77.48
2018-09-13,2018,9,13,1500,74.336,77.11
2018-09-13,2018,9,13,1600,75.092,75.92
2018-09-13,2018,9,13,1700,75.542,76.12
2018-09-13,2018,9,13,1800,73.562,81.7
2018-09-13,2018,9,13,1900,66.992,89.8
2018-09-13,2018,9,13,2000,64.328,91
2018-09-13,2018,9,13,2100,63.05,89.9
2018-09-13,2018,9,13,2200,62.078,90.4
2018-09-13,2018,9,13,2300,60.944,90.3
2018-09-13,2018,9,13,2400,60.368,90.7
2018-09-14,2018,9,14,100,59.756,87.8
2018-09-14,2018,9,14,200,58.982,83.3
2018-09-14,2018,9,14,300,57.758,80.9
2018-09-14,2018,9,14,400,55.922,85.1
2018-09-14,2018,9,14,500,54.428,88.8
2018-09-14,2018,9,14,600,53.366,90.6
2018-09-14,2018,9,14,700,52.106,93.4
2018-09-14,2018,9,14,800,51.908,92.4
2018-09-14,2018,9,14,900,54.698,87.8
2018-09-14,2018,9,14,1000,60.62,78.65
2018-09-14,2018,9,14,1100,67.838,60.36
2018-09-14,2018,9,14,1200,71.78,52.3
2018-09-14,2018,9,14,1300,74.606,46.61
2018-09-14,2018,9,14,1400,75.236,48.33
2018-09-14,2018,9,14,1500,76.28,46.65
2018-09-14,2018,9,14,1600,76.874,44.56
2018-09-14,2018,9,14,1700,76.496,44.63
2018-09-14,2018,9,14,1800,75.254,47.59
2018-09-14,2018,9,14,1900,74.084,51.53
2018-09-14,2018,9,14,2000,72.212,61.01
2018-09-14,2018,9,14,2100,66.74,89.8
2018-09-14,2018,9,14,2200,63.986,93.8
2018-09-14,2018,9,14,2300,64.058,93.8
2018-09-14,2018,9,14,2400,62.888,95.8
2018-09-15,2018,9,15,100,62.15,95.9
2018-09-15,2018,9,15,200,60.944,96.2
2018-09-15,2018,9,15,300,60.782,96
2018-09-15,2018,9,15,400,60.512,94.8
2018-09-15,2018,9,15,500,60.548,94.1
2018-09-15,2018,9,15,600,59.738,95.4
2018-09-15,2018,9,15,700,59.126,94.5
2018-09-15,2018,9,15,800,59.846,92.9
2018-09-15,2018,9,15,900,62.15,90.6
2018-09-15,2018,9,15,1000,64.904,87.5
2018-09-15,2018,9,15,1100,67.532,84.1
2018-09-15,2018,9,15,1200,70.142,79.77
2018-09-15,2018,9,15,1300,73.184,74.45
2018-09-15,2018,9,15,1400,75.488,71.04
2018-09-15,2018,9,15,1500,77.864,67.91
2018-09-15,2018,9,15,1600,78.08,70.02
2018-09-15,2018,9,15,1700,77.504,73.37
2018-09-15,2018,9,15,1800,76.838,75.62
2018-09-15,2018,9,15,1900,74.3,79.95
2018-09-15,2018,9,15,2000,71.42,86.3
2018-09-15,2018,9,15,2100,69.98,90.4
2018-09-15,2018,9,15,2200,69.062,93.2
2018-09-15,2018,9,15,2300,68.9,93.5
2018-09-15,2018,9,15,2400,72.41,81.7
2018-09-16,2018,9,16,100,73.04,77.48
2018-09-16,2018,9,16,200,72.122,78.88
2018-09-16,2018,9,16,300,71.438,79.59
2018-09-16,2018,9,16,400,71.168,79.06
2018-09-16,2018,9,16,500,71.258,78.6
2018-09-16,2018,9,16,600,71.222,79.17
2018-09-16,2018,9,16,700,71.348,79.11
2018-09-16,2018,9,16,800,73.508,75.35
2018-09-16,2018,9,16,900,78.368,65.75
2018-09-16,2018,9,16,1000,82.454,58.23
2018-09-16,2018,9,16,1100,86.774,49.34
2018-09-16,2018,9,16,1200,90.284,38.39
2018-09-16,2018,9,16,1300,91.67,35.67
2018-09-16,2018,9,16,1400,93.002,33.5
2018-09-16,2018,9,16,1500,92.786,34.61
2018-09-16,2018,9,16,1600,92.714,36.35
2018-09-16,2018,9,16,1700,86.882,49.1
2018-09-16,2018,9,16,1800,81.788,55.9
2018-09-16,2018,9,16,1900,76.478,59.43
2018-09-16,2018,9,16,2000,70.304,64.59
2018-09-16,2018,9,16,2100,63.68,71.72
2018-09-16,2018,9,16,2200,60.242,76.05
2018-09-16,2018,9,16,2300,57.686,81
2018-09-16,2018,9,16,2400,54.734,86.6
2018-09-17,2018,9,17,100,54.014,88
2018-09-17,2018,9,17,200,52.088,85.9
2018-09-17,2018,9,17,300,51.656,82.2
2018-09-17,2018,9,17,400,51.296,81.2
2018-09-17,2018,9,17,500,49.64,84.5
2018-09-17,2018,9,17,600,47.624,82.6
2018-09-17,2018,9,17,700,46.146,82.4
2018-09-17,2018,9,17,800,46.396,82
2018-09-17,2018,9,17,900,46.778,81.9
2018-09-17,2018,9,17,1000,47.3,80.7
2018-09-17,2018,9,17,1100,47.966,80.2
2018-09-17,2018,9,17,1200,49.388,76.63
2018-09-17,2018,9,17,1300,51.962,72.82
2018-09-17,2018,9,17,1400,54.356,68.29
2018-09-17,2018,9,17,1500,57.614,61.83
2018-09-17,2018,9,17,1600,59.522,57.51
2018-09-17,2018,9,17,1700,60.368,55.33
2018-09-17,2018,9,17,1800,60.152,56.44
2018-09-17,2018,9,17,1900,57.83,62.18
2018-09-17,2018,9,17,2000,54.734,68.64
2018-09-17,2018,9,17,2100,51.062,76.17
2018-09-17,2018,9,17,2200,49.028,79.94
2018-09-17,2018,9,17,2300,48.614,81.8
2018-09-17,2018,9,17,2400,46.778,86.4
2018-09-18,2018,9,18,100,46.274,90.2
2018-09-18,2018,9,18,200,45.3,92.7
2018-09-18,2018,9,18,300,44.915,94.7
2018-09-18,2018,9,18,400,43.714,95.3
2018-09-18,2018,9,18,500,43.34,95.9
2018-09-18,2018,9,18,600,43.531,94.9
2018-09-18,2018,9,18,700,42.535,95.6
2018-09-18,2018,9,18,800,44.897,93.8
2018-09-18,2018,9,18,900,49.802,85
2018-09-18,2018,9,18,1000,54.806,75.86
2018-09-18,2018,9,18,1100,59.126,68.14
2018-09-18,2018,9,18,1200,61.826,63.21
2018-09-18,2018,9,18,1300,62.798,61.94
2018-09-18,2018,9,18,1400,64.688,57.9
2018-09-18,2018,9,18,1500,65.336,56.34
2018-09-18,2018,9,18,1600,65.498,55.06
2018-09-18,2018,9,18,1700,64.472,57.64
2018-09-18,2018,9,18,1800,63.968,58.05
2018-09-18,2018,9,18,1900,62.438,63.08
2018-09-18,2018,9,18,2000,61.286,65.17
2018-09-18,2018,9,18,2100,60.044,67.39
2018-09-18,2018,9,18,2200,58.208,71.71
2018-09-18,2018,9,18,2300,54.698,78.83
2018-09-18,2018,9,18,2400,49.874,88.9
2018-09-19,2018,9,19,100,48.218,91
2018-09-19,2018,9,19,200,50.036,93
2018-09-19,2018,9,19,300,50.666,93.7
2018-09-19,2018,9,19,400,52.664,92.1
2018-09-19,2018,9,19,500,52.034,93.5
2018-09-19,2018,9,19,600,52.394,93.1
2018-09-19,2018,9,19,700,51.08,93.7
2018-09-19,2018,9,19,800,50.882,91.9
2018-09-19,2018,9,19,900,52.142,87
2018-09-19,2018,9,19,1000,52.934,84.8
2018-09-19,2018,9,19,1100,56.084,79.95
2018-09-19,2018,9,19,1200,59.126,74.92
2018-09-19,2018,9,19,1300,61.826,70.46
2018-09-19,2018,9,19,1400,62.726,68.65
2018-09-19,2018,9,19,1500,63.284,65.24
2018-09-19,2018,9,19,1600,64.202,60.29
2018-09-19,2018,9,19,1700,64.706,56.56
2018-09-19,2018,9,19,1800,64.958,54.58
2018-09-19,2018,9,19,1900,63.752,55.58
2018-09-19,2018,9,19,2000,60.314,62.31
2018-09-19,2018,9,19,2100,57.146,66.81
2018-09-19,2018,9,19,2200,54.284,65.6
2018-09-19,2018,9,19,2300,52.646,68.27
2018-09-19,2018,9,19,2400,51.278,74.76
2018-09-20,2018,9,20,100,50.9,82.6
2018-09-20,2018,9,20,200,50.234,88.2
2018-09-20,2018,9,20,300,49.226,91.1
2018-09-20,2018,9,20,400,48.83,91.4
2018-09-20,2018,9,20,500,48.866,91.4
2018-09-20,2018,9,20,600,47.948,91.9
2018-09-20,2018,9,20,700,48.758,92
2018-09-20,2018,9,20,800,50.306,90.8
2018-09-20,2018,9,20,900,52.844,86.9
2018-09-20,2018,9,20,1000,54.05,85.3
2018-09-20,2018,9,20,1100,55.382,84.9
2018-09-20,2018,9,20,1200,54.176,95.1
2018-09-20,2018,9,20,1300,53.888,97
2018-09-20,2018,9,20,1400,54.392,96.6
2018-09-20,2018,9,20,1500,55.094,96.2
2018-09-20,2018,9,20,1600,54.896,96.5
2018-09-20,2018,9,20,1700,55.004,96.7
2018-09-20,2018,9,20,1800,54.68,96.4
2018-09-20,2018,9,20,1900,53.942,97.1
2018-09-20,2018,9,20,2000,53.15,97.9
2018-09-20,2018,9,20,2100,52.484,97.4
2018-09-20,2018,9,20,2200,51.458,96.8
2018-09-20,2018,9,20,2300,47.804,95.7
2018-09-20,2018,9,20,2400,45.873,96.1
2018-09-21,2018,9,21,100,45.102,96.3
2018-09-21,2018,9,21,200,44.35,93.2
2018-09-21,2018,9,21,300,44.022,92.8
2018-09-21,2018,9,21,400,43.716,91.2
2018-09-21,2018,9,21,500,43.675,89.5
2018-09-21,2018,9,21,600,43.54,88.6
2018-09-21,2018,9,21,700,43.844,87.7
2018-09-21,2018,9,21,800,44.497,87.8
2018-09-21,2018,9,21,900,47.714,80.3
2018-09-21,2018,9,21,1000,50.936,71.06
2018-09-21,2018,9,21,1100,53.672,63.85
2018-09-21,2018,9,21,1200,55.94,56.54
2018-09-21,2018,9,21,1300,57.344,55.18
2018-09-21,2018,9,21,1400,58.406,46.94
2018-09-21,2018,9,21,1500,59.756,41.4
2018-09-21,2018,9,21,1600,59.882,39.89
2018-09-21,2018,9,21,1700,59.036,43.79
2018-09-21,2018,9,21,1800,58.244,43.82
2018-09-21,2018,9,21,1900,52.412,58.12
2018-09-21,2018,9,21,2000,49.982,61.72
2018-09-21,2018,9,21,2100,49.748,61.12
2018-09-21,2018,9,21,2200,48.344,64.53
2018-09-21,2018,9,21,2300,47.516,66.8
2018-09-21,2018,9,21,2400,47.678,67.49
2018-09-22,2018,9,22,100,48.074,68.96
2018-09-22,2018,9,22,200,48.47,69.94
2018-09-22,2018,9,22,300,48.848,71.07
2018-09-22,2018,9,22,400,49.136,73.5
2018-09-22,2018,9,22,500,48.704,75.73
2018-09-22,2018,9,22,600,46.886,78.73
2018-09-22,2018,9,22,700,45.405,81.8
2018-09-22,2018,9,22,800,46.76,79.63
2018-09-22,2018,9,22,900,50.612,73.5
2018-09-22,2018,9,22,1000,53.87,69.48
2018-09-22,2018,9,22,1100,56.21,67.37
2018-09-22,2018,9,22,1200,59.216,64.05
2018-09-22,2018,9,22,1300,62.474,59.45
2018-09-22,2018,9,22,1400,64.94,56.26
2018-09-22,2018,9,22,1500,67.19,53.14
2018-09-22,2018,9,22,1600,68.414,51.55
2018-09-22,2018,9,22,1700,69.476,50.03
2018-09-22,2018,9,22,1800,69.26,50.17
2018-09-22,2018,9,22,1900,66.524,54.57
2018-09-22,2018,9,22,2000,63.05,60.72
2018-09-22,2018,9,22,2100,57.596,75.22
2018-09-22,2018,9,22,2200,52.772,83.8
2018-09-22,2018,9,22,2300,50.594,87.3
2018-09-22,2018,9,22,2400,48.344,90.9
2018-09-23,2018,9,23,100,46.994,91.3
2018-09-23,2018,9,23,200,47.12,90.8
2018-09-23,2018,9,23,300,46.94,90.8
2018-09-23,2018,9,23,400,46.778,90.6
2018-09-23,2018,9,23,500,46.724,91.9
2018-09-23,2018,9,23,600,45.93,94
2018-09-23,2018,9,23,700,45.39,94
2018-09-23,2018,9,23,800,46.76,92
2018-09-23,2018,9,23,900,50.126,87.8
2018-09-23,2018,9,23,1000,54.878,81.8
2018-09-23,2018,9,23,1100,57.902,75.62
2018-09-23,2018,9,23,1200,60.476,71.3
2018-09-23,2018,9,23,1300,63.806,64.6
2018-09-23,2018,9,23,1400,63.572,65.14
2018-09-23,2018,9,23,1500,63.698,66.6
2018-09-23,2018,9,23,1600,62.51,68.63
2018-09-23,2018,9,23,1700,61.106,70.95
2018-09-23,2018,9,23,1800,59.576,74.27
2018-09-23,2018,9,23,1900,57.128,78.31
2018-09-23,2018,9,23,2000,55.31,82.1
2018-09-23,2018,9,23,2100,54.86,84
2018-09-23,2018,9,23,2200,54.986,84.7
2018-09-23,2018,9,23,2300,55.94,82.7
